"","name","buf_width","area_ha","prop.hs"
"1","2003MUD",0,501.389970676022,1
"2","1988BUCKEYE",0,317.429992776237,1
"3","2003KIBBIE",0,519.749911144639,1
"4","2004MEADOW",0,307.52999893671,1
"5","2003SUMMIT",0,364.409857160918,1
"6","1990AVALANCHE",0,170.820008996758,1
"7","2001HOOVER",0,331.829996330161,1
"8","2006BRODER_BECK",0,143.999989520003,1
"9","1999HIRAM",0,115.01997187118,1
"10","1999LECONTE",0,1159.74001635894,1
"11","2003MOUNTAIN",0,164.250026564677,1
"12","2006TAMARACK",0,142.649988341395,1
"13","1985DOUGHERTY",0,85.770006211773,1
"14","2004BLUFF",0,86.6700084776413,1
"15","1987FROG",0,69.8399893233909,1
"16","1994HORIZON",0,68.8500088276818,1
"17","2010SHEEP",0,173.520002474705,1
"18","1996BIG_ARROYO",0,52.289995398062,1
"19","2009GROUSE",0,75.1500000654586,1
"20","2003WILLIAMS",0,49.6800104211043,1
"21","1991FROG",0,35.3700040686918,1
"22","2006FROG",0,61.2899982749704,1
"23","2003WEST_KERN",0,80.5500148673638,1
"24","1988EAST_LECONTE",0,22.9500002516096,1
"25","1985SUGARLOAF",0,4.23000075857985,1
"26","1999ELEANOR",0,8.64000075944999,1
"27","2003MUD",10,405.171616888295,0.808096772143254
"28","1988BUCKEYE",10,278.262486116919,0.876610567524637
"29","2003KIBBIE",10,400.141427871609,0.769873008713713
"30","2004MEADOW",10,238.411608529849,0.775246673021042
"31","2003SUMMIT",10,293.039235723044,0.804147390540102
"32","1990AVALANCHE",10,134.118856089223,0.785147225298231
"33","2001HOOVER",10,264.303757569689,0.796503512318744
"34","2006BRODER_BECK",10,101.156569281942,0.702476226693687
"35","1999HIRAM",10,87.6122186442076,0.761713093986246
"36","1999LECONTE",10,996.82019919932,0.859520396932484
"37","2003MOUNTAIN",10,116.084401847374,0.706754234841259
"38","2006TAMARACK",10,101.077005592196,0.708566518423368
"39","1985DOUGHERTY",10,62.12539211821,0.724325377391456
"40","2004BLUFF",10,57.9313551462129,0.668412939652102
"41","1987FROG",10,46.8744332286197,0.671168963265011
"42","1994HORIZON",10,51.2461740351777,0.744316157800894
"43","2010SHEEP",10,129.020266914192,0.743546940261255
"44","1996BIG_ARROYO",10,32.0116529921977,0.612194603355887
"45","2009GROUSE",10,58.8425592358308,0.783001452888578
"46","2003WILLIAMS",10,35.5742903169837,0.716068495466168
"47","1991FROG",10,20.6324403021671,0.583331578421562
"48","2006FROG",10,38.5311853486127,0.628670034803182
"49","2003WEST_KERN",10,57.7103269778426,0.71645333738138
"50","1988EAST_LECONTE",10,15.0373768542665,0.6552233851593
"51","1985SUGARLOAF",10,2.170471874234,0.513113826240233
"52","1999ELEANOR",10,3.89686463236033,0.451025959470911
"53","2003MUD",20,326.708629238805,0.651605832478668
"54","1988BUCKEYE",20,246.34062079369,0.776047085655641
"55","2003KIBBIE",20,303.453082775318,0.583844414916834
"56","2004MEADOW",20,181.908359415379,0.591514193881347
"57","2003SUMMIT",20,234.579560259217,0.643724519657079
"58","1990AVALANCHE",20,103.564337050947,0.606277552958754
"59","2001HOOVER",20,209.666996385094,0.631850642509371
"60","2006BRODER_BECK",20,69.1963748099914,0.480530415596867
"61","1999HIRAM",20,66.4071374033224,0.577353100709301
"62","1999LECONTE",20,862.710542967674,0.743882707157245
"63","2003MOUNTAIN",20,79.4138670522006,0.483493785134518
"64","2006TAMARACK",20,69.1969551099026,0.485082094393853
"65","1985DOUGHERTY",20,44.2282615655111,0.515661167801574
"66","2004BLUFF",20,37.4505136484316,0.432104649650437
"67","1987FROG",20,29.6509734344365,0.424555812818627
"68","1994HORIZON",20,37.5160840622669,0.544895849703701
"69","2010SHEEP",20,94.8859541518719,0.546830064537973
"70","1996BIG_ARROYO",20,17.66421289099,0.337812477444676
"71","2009GROUSE",20,46.0182612842167,0.612352112363713
"72","2003WILLIAMS",20,25.1004858238454,0.505243167444719
"73","1991FROG",20,10.7934007922884,0.305156899934945
"74","2006FROG",20,22.7934749073485,0.37189550577385
"75","2003WEST_KERN",20,40.4865638031681,0.502626397646661
"76","1988EAST_LECONTE",20,9.86294177674603,0.429757806911321
"77","1985SUGARLOAF",20,0.984590273117304,0.232763616205086
"78","1999ELEANOR",20,1.3302640692061,0.153965735217226
"79","2003MUD",30,266.820276296035,0.532161175733696
"80","1988BUCKEYE",30,221.443911918449,0.697614960645982
"81","2003KIBBIE",30,229.507185995612,0.441572342918098
"82","2004MEADOW",30,137.973248473655,0.448649721818032
"83","2003SUMMIT",30,188.025219055876,0.515971825023511
"84","1990AVALANCHE",30,79.6115716400463,0.466055306445729
"85","2001HOOVER",30,166.336175217507,0.501269255513619
"86","2006BRODER_BECK",30,47.3582032562631,0.328876435436717
"87","1999HIRAM",30,50.7343099469933,0.441091308940805
"88","1999LECONTE",30,757.192641286914,0.652898607106926
"89","2003MOUNTAIN",30,54.5736537042699,0.332259633959819
"90","2006TAMARACK",30,46.3898376189925,0.325200430496851
"91","1985DOUGHERTY",30,31.4224827697904,0.366357473406331
"92","2004BLUFF",30,23.7890768895122,0.274478765000342
"93","1987FROG",30,17.7445508424398,0.254074363618163
"94","1994HORIZON",30,27.1620280203337,0.39451016031552
"95","2010SHEEP",30,70.4304448948231,0.405892369123786
"96","1996BIG_ARROYO",30,8.92966989158553,0.1707720534991
"97","2009GROUSE",30,36.5840978323057,0.48681434198855
"98","2003WILLIAMS",30,17.5998858367475,0.354264938504742
"99","1991FROG",30,4.8638440574802,0.137513245631359
"100","2006FROG",30,13.3921312436849,0.218504350148659
"101","2003WEST_KERN",30,28.0675807358959,0.348449106832728
"102","1988EAST_LECONTE",30,6.72017483955106,0.292818072587155
"103","1985SUGARLOAF",30,0.392827317436373,0.0928669614632072
"104","1999ELEANOR",30,0.287072086853814,0.0332259330579144
"105","2003MUD",40,223.598619098552,0.445957502494665
"106","1988BUCKEYE",40,201.927276901814,0.636131687291933
"107","2003KIBBIE",40,175.652489641951,0.337955785803048
"108","2004MEADOW",40,105.524364559452,0.343135189816617
"109","2003SUMMIT",40,152.337973271843,0.418040210159771
"110","1990AVALANCHE",40,61.4575423954105,0.35977952908653
"111","2001HOOVER",40,131.516768819519,0.396337794274221
"112","2006BRODER_BECK",40,34.3900268749993,0.238819648457143
"113","1999HIRAM",40,39.7139586038772,0.345278806435077
"114","1999LECONTE",40,676.639377768341,0.58344057135554
"115","2003MOUNTAIN",40,39.1907142749371,0.238604005701667
"116","2006TAMARACK",40,31.4624493685117,0.22055697118751
"117","1985DOUGHERTY",40,22.4759439888138,0.262048995698087
"118","2004BLUFF",40,15.0418548282968,0.173553171304665
"119","1987FROG",40,10.2469002680055,0.146719671169446
"120","1994HORIZON",40,19.5020626669433,0.283254323405436
"121","2010SHEEP",40,52.8507451730973,0.30458013150848
"122","1996BIG_ARROYO",40,4.51203874549974,0.0862887577470885
"123","2009GROUSE",40,29.6046870156638,0.393941277310406
"124","2003WILLIAMS",40,12.8315177779353,0.25828331494239
"125","1991FROG",40,2.03089022093917,0.0574184333424162
"126","2006FROG",40,8.5834354580037,0.140046266920993
"127","2003WEST_KERN",40,19.6364951521097,0.243780155527516
"128","1988EAST_LECONTE",40,4.78827593967675,0.208639472208324
"129","1985SUGARLOAF",40,0.122331291405858,0.0289199218599972
"130","1999ELEANOR",40,0.0292416162149525,0.00338444602368461
"131","2003MUD",50,191.344470036597,0.381628036513391
"132","1988BUCKEYE",50,185.44233346592,0.584199154730291
"133","2003KIBBIE",50,133.164577821229,0.256208947737889
"134","2004MEADOW",50,79.2658502888212,0.257749977442474
"135","2003SUMMIT",50,124.8868841557,0.342709950627247
"136","1990AVALANCHE",50,48.2809089037688,0.282641999536981
"137","2001HOOVER",50,105.116735851021,0.316778883806613
"138","2006BRODER_BECK",50,25.7376847903627,0.178733935163152
"139","1999HIRAM",50,31.6342509968276,0.275032678952985
"140","1999LECONTE",50,611.494319598843,0.527268448939669
"141","2003MOUNTAIN",50,28.776730313582,0.175200765049804
"142","2006TAMARACK",50,20.8124070823314,0.14589841418369
"143","1985DOUGHERTY",50,15.8691163634947,0.185019414879283
"144","2004BLUFF",50,9.08373889192719,0.104808330488055
"145","1987FROG",50,5.23560346871904,0.0749656968656712
"146","1994HORIZON",50,13.5656303577272,0.197031642968693
"147","2010SHEEP",50,39.0961350254969,0.22531197826139
"148","1996BIG_ARROYO",50,2.40577004818385,0.0460082283402346
"149","2009GROUSE",50,23.8525567730986,0.317399291448066
"150","2003WILLIAMS",50,9.42266196529404,0.189667069016782
"151","1991FROG",50,0.774880489489827,0.0219078428146329
"152","2006FROG",50,5.59233044589713,0.0912437690209712
"153","2003WEST_KERN",50,13.3124861568132,0.165269816259301
"154","1988EAST_LECONTE",50,3.41214809124734,0.148677475112796
"155","1985SUGARLOAF",50,0.00516143158966775,0.00122019637448023
"156","1999ELEANOR",50,NA,NA
"157","2003MUD",60,164.982167324377,0.329049596069765
"158","1988BUCKEYE",60,171.67213154657,0.5408188748805
"159","2003KIBBIE",60,100.877884599722,0.194089277240201
"160","2004MEADOW",60,58.6358079250535,0.190666953233141
"161","2003SUMMIT",60,101.683926434735,0.279037255542274
"162","1990AVALANCHE",60,37.1079644488849,0.217234296303012
"163","2001HOOVER",60,84.2132072122037,0.253784191132661
"164","2006BRODER_BECK",60,19.8110684429772,0.137576874199878
"165","1999HIRAM",60,25.7346756785116,0.223740931769084
"166","1999LECONTE",60,559.244442284632,0.482215353782832
"167","2003MOUNTAIN",60,21.8715423539818,0.1331600536781
"168","2006TAMARACK",60,13.1045093881701,0.0918647771411516
"169","1985DOUGHERTY",60,11.1950477168809,0.130524039945146
"170","2004BLUFF",60,5.30277812230367,0.061183542213125
"171","1987FROG",60,2.2767130925685,0.0325989896995299
"172","1994HORIZON",60,9.199585021131,0.133617775477063
"173","2010SHEEP",60,28.8920182464505,0.166505404762557
"174","1996BIG_ARROYO",60,1.64933934865655,0.0315421589942936
"175","2009GROUSE",60,18.9946609589663,0.252756632633681
"176","2003WILLIAMS",60,6.93483333654133,0.139590013725025
"177","1991FROG",60,0.212715287707408,0.00601400235335839
"178","2006FROG",60,3.75158713183778,0.0612104297181854
"179","2003WEST_KERN",60,8.76297176918289,0.108789201139345
"180","1988EAST_LECONTE",60,2.46668412715055,0.107480788675702
"181","1985SUGARLOAF",60,NA,NA
"182","1999ELEANOR",60,NA,NA
"183","2003MUD",70,143.585977546087,0.286375847032781
"184","1988BUCKEYE",70,159.707057626118,0.503125291436145
"185","2003KIBBIE",70,76.0373093040785,0.146295954407423
"186","2004MEADOW",70,43.0381349637322,0.139947761559969
"187","2003SUMMIT",70,82.7870467964594,0.22718114005325
"188","1990AVALANCHE",70,27.9815891180772,0.163807444352776
"189","2001HOOVER",70,69.8113160552002,0.210382776805205
"190","2006BRODER_BECK",70,15.1929658526829,0.10550671498884
"191","1999HIRAM",70,21.0729596938798,0.183211309749589
"192","1999LECONTE",70,515.253368657254,0.444283513019511
"193","2003MOUNTAIN",70,16.7457560607085,0.101952836239661
"194","2006TAMARACK",70,7.25582355317665,0.0508645225810447
"195","1985DOUGHERTY",70,7.64171985708573,0.0890954798139773
"196","2004BLUFF",70,3.11184293490602,0.0359044955638696
"197","1987FROG",70,0.757537417708318,0.0108467573527335
"198","1994HORIZON",70,6.40333271790303,0.093004094362999
"199","2010SHEEP",70,21.5429348883091,0.124152458397121
"200","1996BIG_ARROYO",70,1.14126091000653,0.0218256073904499
"201","2009GROUSE",70,14.5819967086437,0.19403854552152
"202","2003WILLIAMS",70,5.02661478716716,0.10117982553868
"203","1991FROG",70,0.0147593245470926,0.000417283654206786
"204","2006FROG",70,2.8072590556719,0.0458028901074113
"205","2003WEST_KERN",70,5.68026958263416,0.070518541703406
"206","1988EAST_LECONTE",70,1.72953831356875,0.0753611457345168
"207","1985SUGARLOAF",70,NA,NA
"208","1999ELEANOR",70,NA,NA
"209","2003MUD",80,125.577476963745,0.250458693448592
"210","1988BUCKEYE",80,148.660994499969,0.468326868547558
"211","2003KIBBIE",80,56.8857544038139,0.109448319632292
"212","2004MEADOW",80,31.1945805682003,0.1014358946316
"213","2003SUMMIT",80,67.579363826165,0.185448781085861
"214","1990AVALANCHE",80,20.5783467070384,0.120468010907487
"215","2001HOOVER",80,57.7592981301451,0.174062920076328
"216","2006BRODER_BECK",80,11.4438227802619,0.0794709973133173
"217","1999HIRAM",80,17.015704085956,0.147936952245243
"218","1999LECONTE",80,476.660487545365,0.411006329713331
"219","2003MOUNTAIN",80,12.6728632357342,0.077155928073741
"220","2006TAMARACK",80,3.33772323445693,0.02339799163859
"221","1985DOUGHERTY",80,5.43914046084005,0.0634154140948804
"222","2004BLUFF",80,1.74154638744733,0.0200939911976195
"223","1987FROG",80,0.191390248406065,0.00274041061947821
"224","1994HORIZON",80,4.37202307676015,0.0635006901408317
"225","2010SHEEP",80,15.8867424610251,0.0915556836932445
"226","1996BIG_ARROYO",80,0.723635432873425,0.0138388888230854
"227","2009GROUSE",80,10.737749568782,0.142884225674372
"228","2003WILLIAMS",80,3.68476965673263,0.0741700660990064
"229","1991FROG",80,NA,NA
"230","2006FROG",80,2.10931154492382,0.0344152652029886
"231","2003WEST_KERN",80,3.35644517062301,0.0416690819505104
"232","1988EAST_LECONTE",80,1.1876073956013,0.0517475983695469
"233","1985SUGARLOAF",80,NA,NA
"234","1999ELEANOR",80,NA,NA
"235","2003MUD",90,109.992910094473,0.219375967864235
"236","1988BUCKEYE",90,138.189377442035,0.435338123639274
"237","2003KIBBIE",90,42.3217638819318,0.0814271690566086
"238","2004MEADOW",90,22.2417478655587,0.0723238316341818
"239","2003SUMMIT",90,55.370004261471,0.151944309884626
"240","1990AVALANCHE",90,14.6061902218966,0.0855063192402351
"241","2001HOOVER",90,48.062875682815,0.144841865456292
"242","2006BRODER_BECK",90,8.34701213467274,0.0579653662649279
"243","1999HIRAM",90,13.5084354782835,0.117444259970892
"244","1999LECONTE",90,441.971082038292,0.381094965944077
"245","2003MOUNTAIN",90,9.23220348573246,0.056208231309461
"246","2006TAMARACK",90,1.32530756581139,0.00929062512532154
"247","1985DOUGHERTY",90,3.91297333194689,0.0456216981293606
"248","2004BLUFF",90,0.80503728380948,0.00928853357637733
"249","1987FROG",90,0.0144224658054932,0.000206507273915959
"250","1994HORIZON",90,2.96782022867056,0.0431055896608299
"251","2010SHEEP",90,11.6490120553702,0.0671335401638687
"252","1996BIG_ARROYO",90,0.391168085241542,0.00748074430421616
"253","2009GROUSE",90,7.5376531265488,0.100301438722331
"254","2003WILLIAMS",90,2.70664184572348,0.0544815072054351
"255","1991FROG",90,NA,NA
"256","2006FROG",90,1.52024393314006,0.0248041112078297
"257","2003WEST_KERN",90,1.64718876906442,0.0204492671016477
"258","1988EAST_LECONTE",90,0.74449224530241,0.0324397488950003
"259","1985SUGARLOAF",90,NA,NA
"260","1999ELEANOR",90,NA,NA
"261","2003MUD",100,95.9072752724317,0.191282795591464
"262","1988BUCKEYE",100,128.012224392026,0.403277028967657
"263","2003KIBBIE",100,30.9357607536095,0.0595204733859021
"264","2004MEADOW",100,15.525429886008,0.0504842777605029
"265","2003SUMMIT",100,45.24526532198,0.124160377204067
"266","1990AVALANCHE",100,9.70308465251234,0.0568029747188252
"267","2001HOOVER",100,40.4248249498453,0.121823901988728
"268","2006BRODER_BECK",100,6.02775146258858,0.0418593882032976
"269","1999HIRAM",100,10.4273062360354,0.0906564839688343
"270","1999LECONTE",100,410.549515447135,0.354001336209882
"271","2003MOUNTAIN",100,6.29596252224157,0.0383315768887405
"272","2006TAMARACK",100,0.40000717483701,0.00280411642151487
"273","1985DOUGHERTY",100,2.85250666809884,0.0332576245949636
"274","2004BLUFF",100,0.352539986150317,0.00406761222645159
"275","1987FROG",100,NA,NA
"276","1994HORIZON",100,1.99475105202698,0.028972415341579
"277","2010SHEEP",100,8.86064583510738,0.0510641177313208
"278","1996BIG_ARROYO",100,0.156350393717083,0.00299006325257542
"279","2009GROUSE",100,5.19005409598629,0.0690625960274857
"280","2003WILLIAMS",100,1.88694630820328,0.0379820030674088
"281","1991FROG",100,NA,NA
"282","2006FROG",100,1.03115515648349,0.0168241994698276
"283","2003WEST_KERN",100,0.563884321890365,0.00700042480214156
"284","1988EAST_LECONTE",100,0.409738199084094,0.0178535161042256
"285","1985SUGARLOAF",100,NA,NA
"286","1999ELEANOR",100,NA,NA
"287","2003MUD",110,82.6519923380944,0.164845723233464
"288","1988BUCKEYE",110,118.114204509981,0.372095287773395
"289","2003KIBBIE",110,22.0334375716193,0.0423923835274841
"290","2004MEADOW",110,10.7001340426669,0.0347937894828562
"291","2003SUMMIT",110,36.4602767294676,0.100052937682658
"292","1990AVALANCHE",110,5.79040896021444,0.0338977207308562
"293","2001HOOVER",110,33.9327642428147,0.102259484127687
"294","2006BRODER_BECK",110,4.59480038597915,0.0319083383359614
"295","1999HIRAM",110,7.80149135004216,0.067827275760245
"296","1999LECONTE",110,381.625863107853,0.329061563561449
"297","2003MOUNTAIN",110,4.0081791881454,0.02440291348487
"298","2006TAMARACK",110,0.0374898141379562,0.000262809794615856
"299","1985DOUGHERTY",110,2.04446259386242,0.0238365680983452
"300","2004BLUFF",110,0.113251569327612,0.00130669849140292
"301","1987FROG",110,NA,NA
"302","1994HORIZON",110,1.29859219428286,0.0188611768741089
"303","2010SHEEP",110,6.76139235849197,0.0389660688223978
"304","1996BIG_ARROYO",110,0.0237407483102918,0.000454020852929196
"305","2009GROUSE",110,3.44551756202089,0.0458485370461704
"306","2003WILLIAMS",110,1.23853100941178,0.0249301680678723
"307","1991FROG",110,NA,NA
"308","2006FROG",110,0.639258291545628,0.0104300588927686
"309","2003WEST_KERN",110,0.040912876669246,0.000507918921388338
"310","1988EAST_LECONTE",110,0.170896289175567,0.00744646132034708
"311","1985SUGARLOAF",110,NA,NA
"312","1999ELEANOR",110,NA,NA
"313","2003MUD",120,70.1469704763727,0.139905013221134
"314","1988BUCKEYE",120,108.529215240561,0.341899687207774
"315","2003KIBBIE",120,15.2029807696747,0.0292505692520339
"316","2004MEADOW",120,7.37582620254114,0.0239840868469521
"317","2003SUMMIT",120,28.9749087553797,0.0795118688092589
"318","1990AVALANCHE",120,3.13627848456026,0.0183601353435111
"319","2001HOOVER",120,28.5990329537575,0.0861857977580254
"320","2006BRODER_BECK",120,3.67955679862293,0.0255524796278669
"321","1999HIRAM",120,5.69228346351132,0.0494895223056267
"322","1999LECONTE",120,355.260533030862,0.306327735543885
"323","2003MOUNTAIN",120,2.46639439305855,0.0150160973769302
"324","2006TAMARACK",120,NA,NA
"325","1985DOUGHERTY",120,1.32518326568821,0.015450427535428
"326","2004BLUFF",120,0.00104831233544957,1.20954451702864e-05
"327","1987FROG",120,NA,NA
"328","1994HORIZON",120,0.751862255416388,0.0109202927961586
"329","2010SHEEP",120,5.08251577345091,0.0292906621770699
"330","1996BIG_ARROYO",120,NA,NA
"331","2009GROUSE",120,2.11925852703012,0.0282003795766356
"332","2003WILLIAMS",120,0.740760849709217,0.0149106419952468
"333","1991FROG",120,NA,NA
"334","2006FROG",120,0.344357849457902,0.00561849990455181
"335","2003WEST_KERN",120,NA,NA
"336","1988EAST_LECONTE",120,0.0325526159608296,0.00141841462326548
"337","1985SUGARLOAF",120,NA,NA
"338","1999ELEANOR",120,NA,NA
"339","2003MUD",130,58.6382997905212,0.116951481321933
"340","1988BUCKEYE",130,99.2729846453507,0.312739775397753
"341","2003KIBBIE",130,10.2672221074406,0.019754158466
"342","2004MEADOW",130,4.96127407132576,0.0161326507608345
"343","2003SUMMIT",130,22.7241222128418,0.0623586924620625
"344","1990AVALANCHE",130,1.62227344170961,0.00949697550794763
